,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Pass,Parents_edu
923,MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,3,3,1,3,5,3,8,9,9,Portuguese,FALSE,2
924,MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,3,4,1,1,1,7,5,5,7,Portuguese,FALSE,3
925,MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,2,2,1,2,5,7,7,9,10,Portuguese,TRUE,1
926,MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,3,3,2,4,4,7,8,11,10,Portuguese,TRUE,1
927,MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,4,3,4,2,7,10,11,10,Portuguese,TRUE,4
928,MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,3,4,5,4,5,7,9,10,11,Portuguese,TRUE,3
929,MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,3,4,3,3,2,7,10,9,11,Portuguese,TRUE,1
930,MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,3,4,2,3,3,3,8,9,10,Portuguese,TRUE,3
931,MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,2,3,2,3,3,0,9,10,9,Portuguese,FALSE,3
932,MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,3,4,3,3,5,3,8,9,10,Portuguese,TRUE,1
933,MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,2,3,1,1,5,1,6,8,8,Portuguese,FALSE,2
934,MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,3,4,1,1,5,0,6,8,7,Portuguese,FALSE,1
935,MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,10,11,11,Portuguese,TRUE,1
936,MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,1,3,2,2,3,4,8,7,8,Portuguese,FALSE,3
937,MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,2,3,1,2,4,2,7,6,8,Portuguese,FALSE,2
938,MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,1,2,1,1,5,0,8,10,9,Portuguese,FALSE,4
939,MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,1,1,1,3,0,7,10,10,Portuguese,TRUE,2
940,MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,3,4,2,2,5,2,7,8,7,Portuguese,FALSE,1
941,MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,2,4,1,1,1,1,12,13,14,Portuguese,TRUE,2
942,MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,4,0,11,12,13,Portuguese,TRUE,3
943,MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,12,13,14,Portuguese,TRUE,2
944,MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,2,4,1,2,1,0,18,18,18,Portuguese,TRUE,4
945,MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,5,2,17,17,17,Portuguese,TRUE,4
946,MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,2,4,0,17,18,18,Portuguese,TRUE,4
947,MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,4,1,7,10,11,11,Portuguese,TRUE,2
948,MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,12,13,14,Portuguese,TRUE,4
949,MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,1,3,3,4,4,3,12,13,14,Portuguese,TRUE,1
950,MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,2,1,1,1,2,3,8,8,10,Portuguese,TRUE,2
951,MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,3,4,1,4,3,0,11,12,13,Portuguese,TRUE,2
952,MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,3,2,1,2,2,1,9,10,10,Portuguese,TRUE,1
953,MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,4,1,3,3,1,5,0,18,18,18,Portuguese,TRUE,4
954,MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,2,3,1,2,2,4,11,11,12,Portuguese,TRUE,2
955,MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,1,3,1,2,3,1,8,10,11,Portuguese,TRUE,1
956,MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12,Portuguese,TRUE,2
957,MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,1,1,1,1,4,4,14,14,15,Portuguese,TRUE,2
958,MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,3,4,1,3,2,3,10,11,11,Portuguese,TRUE,4
959,MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,2,4,1,1,5,0,10,10,10,Portuguese,TRUE,3
960,MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,2,5,1,12,12,12,Portuguese,TRUE,4
961,MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,1,3,1,2,5,0,15,14,15,Portuguese,TRUE,3
962,MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,2,2,1,2,3,1,14,13,14,Portuguese,TRUE,1
963,MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,4,0,19,17,18,Portuguese,TRUE,1
964,MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,2,4,1,4,5,0,16,15,15,Portuguese,TRUE,2
965,MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,1,3,3,5,13,12,13,Portuguese,TRUE,3
966,MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,2,4,1,1,1,3,15,14,15,Portuguese,TRUE,4
967,MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,1,2,1,2,3,0,13,13,13,Portuguese,TRUE,2
968,MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,2,4,2,4,3,0,8,10,9,Portuguese,FALSE,3
969,MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,1,2,2,2,5,0,15,16,16,Portuguese,TRUE,4
970,MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,1,1,1,2,1,0,8,8,9,Portuguese,FALSE,1
971,MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,1,3,1,2,4,0,10,10,10,Portuguese,TRUE,3
972,MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,2,3,2,3,3,2,9,10,10,Portuguese,TRUE,2
973,MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,3,3,1,1,3,7,10,11,12,Portuguese,TRUE,2
974,MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,3,4,1,3,1,3,7,8,9,Portuguese,FALSE,2
975,MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,1,1,0,15,17,17,Portuguese,TRUE,4
976,MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,2,2,1,2,4,3,10,11,12,Portuguese,TRUE,1
977,MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,1,3,3,7,8,9,Portuguese,FALSE,1
978,MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,3,3,4,2,0,13,14,14,Portuguese,TRUE,4
979,MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,0,16,16,16,Portuguese,TRUE,3
980,MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,3,1,7,8,9,9,Portuguese,FALSE,3
981,MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,1,4,1,4,2,3,17,18,19,Portuguese,TRUE,4
982,MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,1,3,3,14,15,16,Portuguese,TRUE,3
983,MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,2,3,1,3,4,0,14,17,15,Portuguese,TRUE,2
984,MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,1,1,0,6,9,11,Portuguese,TRUE,4
985,MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,2,2,5,3,7,9,10,Portuguese,TRUE,4
986,MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,3,2,1,2,5,3,10,11,10,Portuguese,TRUE,3
987,MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,4,1,1,1,3,15,15,16,Portuguese,TRUE,3
988,MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,5,11,12,9,Portuguese,FALSE,1
989,MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,3,4,3,4,2,5,10,10,10,Portuguese,TRUE,3
990,MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,3,1,3,4,5,3,10,11,11,Portuguese,TRUE,3
